row,parse_ok,original_length,retained_length,min,max,mean
361,True,2151,2101,0.06499999761581421,0.9359999895095825,0.5672598481178284
362,True,2151,2101,0.11500000208616257,0.9430000185966492,0.5981656312942505
363,True,2151,2101,0.05900000035762787,0.9139999747276306,0.5430527925491333
364,True,2151,2101,0.07699999958276749,0.9610000252723694,0.6002760529518127
365,True,2151,2101,0.07999999821186066,0.9330000281333923,0.5918020009994507
366,True,2151,2101,0.05700000002980232,0.9480000138282776,0.5622522830963135
367,True,2151,2101,0.05999999865889549,0.9559999704360962,0.5908805131912231
368,True,2151,2101,0.07400000095367432,0.9330000281333923,0.5749772191047668
369,True,2151,2101,0.061000000685453415,0.9549999833106995,0.5992251038551331
370,True,2151,2101,0.09600000083446503,0.8240000009536743,0.5150176286697388
371,True,2151,2101,0.07599999755620956,0.8999999761581421,0.5301989316940308
372,True,2151,2101,0.09300000220537186,0.9399999976158142,0.5802285075187683
373,True,2151,2101,0.15600000321865082,0.8820000290870667,0.5857225060462952
374,True,2151,2101,0.12800000607967377,0.9049999713897705,0.594196081161499
